scene update,player update,enemy update,particles update,particles draw,scene draw,player draw,enemies draw,frame draw
3.41071e-005,4.68459e-005,2.05464e-005,0.000161084,0.00616023,0.000293403,5.83519e-005,5.01333e-005,0.0173391
3.20524e-005,3.98601e-005,2.05464e-005,0.000168892,0.00633159,0.000399012,7.31453e-005,5.1777e-005,0.0161791
3.36962e-005,4.23257e-005,2.34229e-005,0.000162317,0.00680909,0.000309429,6.3694e-005,5.01333e-005,0.0178807
3.65727e-005,8.6706e-005,2.71213e-005,0.000195602,0.006648,0.000335318,6.69814e-005,5.54754e-005,0.0171378
3.36962e-005,4.10929e-005,2.50667e-005,0.00018574,0.00692456,0.000351755,6.57486e-005,5.38317e-005,0.0174735
3.20524e-005,3.98601e-005,2.99978e-005,0.000177521,0.00648651,0.00030532,5.71191e-005,4.68459e-005,0.0175524
3.28743e-005,3.86273e-005,2.01355e-005,0.000170946,0.00657609,0.000335318,6.20502e-005,5.38317e-005,0.0182333
3.36962e-005,4.0271e-005,2.17792e-005,0.000170124,0.00666773,0.000361617,7.64327e-005,5.38317e-005,0.0185189
3.16415e-005,3.57508e-005,2.01355e-005,0.000218203,0.00659006,0.00031436,5.99956e-005,4.89005e-005,0.0196999
4.27366e-005,6.82142e-005,2.09574e-005,0.000186562,0.00670471,0.000299156,5.83519e-005,4.68459e-005,0.0193741
4.23257e-005,3.86273e-005,2.05464e-005,0.000175467,0.00656459,0.000292992,5.62972e-005,4.64349e-005,0.0192569
3.28743e-005,3.49289e-005,2.34229e-005,0.000182452,0.00656993,0.000342304,6.24612e-005,5.13661e-005,0.0179707
3.04087e-005,3.36962e-005,2.13683e-005,0.000165193,0.00600572,0.000269569,5.30098e-005,4.19147e-005,0.0177998
3.16415e-005,4.23257e-005,2.21902e-005,0.000176699,0.0062453,0.000286006,5.62972e-005,5.01333e-005,0.0208727
3.94492e-005,6.16393e-005,3.36962e-005,0.000229298,0.00700346,0.000312717,6.04065e-005,4.93114e-005,0.0196547
3.12306e-005,3.49289e-005,2.01355e-005,0.000177521,0.00658801,0.00032299,6.12284e-005,5.09552e-005,0.0183352
2.91759e-005,3.49289e-005,2.01355e-005,0.000171357,0.00624324,0.000269569,6.16393e-005,4.23257e-005,0.0186364
3.16415e-005,3.4518e-005,1.93137e-005,0.000173412,0.00654609,0.000288883,5.67082e-005,4.47912e-005,0.021665
3.61617e-005,3.94492e-005,2.21902e-005,0.000155742,0.00678115,0.00031847,6.16393e-005,4.97224e-005,0.0214686
3.57508e-005,4.35584e-005,2.50667e-005,0.000172179,0.00604271,0.000304498,5.79409e-005,4.64349e-005,0.0213461
3.28743e-005,0.000104787,2.21902e-005,0.000189438,0.006392,0.000315182,5.83519e-005,5.01333e-005,0.0212508
3.4518e-005,4.68459e-005,2.46557e-005,0.000184096,0.00629872,0.000432297,5.753e-005,5.42426e-005,0.0206122
3.24634e-005,4.19147e-005,2.58885e-005,0.000179165,0.00634556,0.000347646,5.62972e-005,5.38317e-005,0.0179399
3.36962e-005,4.27366e-005,5.01333e-005,0.000146702,0.00591368,0.000298334,4.80787e-005,4.76677e-005,0.0179773
3.4518e-005,4.15038e-005,2.46557e-005,0.00016355,0.00610229,0.000299978,4.80787e-005,4.89005e-005,0.017229
3.24634e-005,4.23257e-005,2.09574e-005,0.000158208,0.00593299,0.000408052,4.56131e-005,5.34207e-005,0.0171813
3.32852e-005,4.15038e-005,2.13683e-005,0.000149989,0.00595682,0.000298745,4.19147e-005,4.80787e-005,0.0182535
3.36962e-005,0.000146291,2.17792e-005,0.000163961,0.00582039,0.000303676,4.10929e-005,4.93114e-005,0.0162046
3.24634e-005,3.90382e-005,2.3012e-005,0.000161084,0.00554261,0.000282308,3.98601e-005,4.68459e-005,0.0162494
3.78054e-005,5.30098e-005,2.34229e-005,0.000168892,0.00571766,0.000295458,4.19147e-005,4.93114e-005,0.0123977
3.24634e-005,3.98601e-005,2.38339e-005,0.000134785,0.00539344,0.000283541,4.15038e-005,4.68459e-005,0.0108571
3.24634e-005,4.15038e-005,1.93137e-005,0.000132319,0.00531043,0.000284774,4.31475e-005,4.68459e-005,0.0101614
3.4518e-005,4.19147e-005,2.62994e-005,0.00013725,0.00548261,0.000353399,4.76677e-005,6.3283e-005,0.00995598
3.24634e-005,4.0271e-005,2.34229e-005,0.000129853,0.00534988,0.000322579,4.6024e-005,5.54754e-005,0.00912221
3.32852e-005,0.00011054,2.75322e-005,0.000143414,0.00568684,0.000383807,4.72568e-005,4.93114e-005,0.00892208
3.49289e-005,4.6024e-005,2.42448e-005,0.000139716,0.00550645,0.000298334,4.84896e-005,5.54754e-005,0.00939794
3.32852e-005,4.10929e-005,2.17792e-005,0.000149989,0.0055685,0.000294225,4.72568e-005,4.89005e-005,0.00971435
3.28743e-005,4.10929e-005,1.97246e-005,0.00014588,0.00527263,0.000282719,4.56131e-005,4.72568e-005,0.00989064
3.20524e-005,3.90382e-005,2.01355e-005,0.000150811,0.00531701,0.000377233,4.52022e-005,4.64349e-005,0.0102814
3.36962e-005,4.23257e-005,2.09574e-005,0.000132319,0.00574766,0.000359563,4.76677e-005,7.88983e-005,0.0129385
4.89005e-005,4.64349e-005,2.62994e-005,0.000148756,0.00533098,0.000302033,4.31475e-005,5.05442e-005,0.0115763
3.16415e-005,3.94492e-005,2.01355e-005,0.000132319,0.00514442,0.000276144,3.78054e-005,4.47912e-005,0.0113544
3.24634e-005,3.98601e-005,2.05464e-005,0.000134374,0.005347,0.000281897,3.86273e-005,4.6024e-005,0.0112734
3.49289e-005,3.98601e-005,2.38339e-005,0.000133963,0.00554466,0.000395313,4.27366e-005,5.58863e-005,0.0115167
3.49289e-005,0.000320113,2.3012e-005,0.000147934,0.00549083,0.000299156,4.43803e-005,4.93114e-005,0.0114292
3.41071e-005,4.15038e-005,2.50667e-005,0.000138072,0.00546206,0.000295047,4.72568e-005,4.84896e-005,0.0109628
3.36962e-005,4.06819e-005,2.58885e-005,0.000157386,0.00552987,0.000299567,5.01333e-005,4.93114e-005,0.0112948
3.49289e-005,4.35584e-005,2.21902e-005,0.000145469,0.00571355,0.000408874,5.71191e-005,5.91737e-005,0.0119321
3.32852e-005,4.10929e-005,2.50667e-005,0.000155742,0.00557096,0.0003008,5.42426e-005,4.84896e-005,0.0114883
3.36962e-005,4.23257e-005,2.13683e-005,0.000154509,0.00550234,0.000282308,5.1777e-005,4.64349e-005,0.0119239
3.36962e-005,4.06819e-005,2.09574e-005,0.000132319,0.00557548,0.000294225,5.62972e-005,5.34207e-005,0.0124898
3.32852e-005,4.15038e-005,2.38339e-005,0.000126977,0.00553192,0.000337783,6.12284e-005,5.42426e-005,0.0126944
3.36962e-005,4.19147e-005,2.26011e-005,0.000145058,0.00562192,0.000299567,5.91737e-005,4.84896e-005,0.0141055
3.4518e-005,4.15038e-005,2.13683e-005,0.00015944,0.00544522,0.000282308,5.79409e-005,4.68459e-005,0.014062
3.24634e-005,3.98601e-005,2.3012e-005,0.000131086,0.00552987,0.000299567,7.02688e-005,5.01333e-005,0.0147819
3.28743e-005,4.06819e-005,2.05464e-005,0.00014588,0.00555576,0.000290938,6.04065e-005,4.64349e-005,0.0149019
3.16415e-005,4.19147e-005,2.3012e-005,0.000157797,0.0057078,0.000335318,6.53377e-005,5.25989e-005,0.015679
3.24634e-005,4.15038e-005,1.97246e-005,0.000130675,0.00565643,0.000286417,5.95847e-005,4.80787e-005,0.0152339
3.20524e-005,3.98601e-005,2.38339e-005,0.000131086,0.00561205,0.000347646,6.49267e-005,5.21879e-005,0.0157788
3.12306e-005,4.0271e-005,2.42448e-005,0.000140538,0.00533591,0.000273679,5.753e-005,4.47912e-005,0.0155705
3.65727e-005,4.27366e-005,2.21902e-005,0.00014588,0.00625721,0.000357919,6.98579e-005,5.83519e-005,0.0179338
3.4518e-005,3.90382e-005,2.38339e-005,0.000161495,0.00580437,0.000295458,6.12284e-005,4.80787e-005,0.0164298
3.28743e-005,4.0271e-005,2.26011e-005,0.000155331,0.00540782,0.000284363,6.20502e-005,4.56131e-005,0.0158006
3.16415e-005,3.86273e-005,2.05464e-005,0.000133141,0.00557589,0.000288883,5.83519e-005,4.76677e-005,0.0163665
3.28743e-005,4.10929e-005,2.09574e-005,0.000129443,0.00557836,0.000290527,5.87628e-005,4.76677e-005,0.0175109
3.20524e-005,4.06819e-005,2.46557e-005,0.000133552,0.00538645,0.000407641,7.60218e-005,5.30098e-005,0.0166097
3.16415e-005,4.15038e-005,1.97246e-005,0.000133552,0.00507785,0.000263816,5.38317e-005,4.43803e-005,0.0155746
3.04087e-005,3.78054e-005,2.95869e-005,0.000120402,0.00503511,0.000369836,5.67082e-005,5.67082e-005,0.0177776
3.36962e-005,4.47912e-005,2.71213e-005,0.000152865,0.00600655,0.000300389,5.99956e-005,5.67082e-005,0.0182218
3.41071e-005,4.27366e-005,2.58885e-005,0.000138894,0.00604147,0.000330387,6.82142e-005,6.12284e-005,0.0179785
3.36962e-005,3.98601e-005,2.50667e-005,0.000125333,0.0056889,0.000283541,5.83519e-005,5.62972e-005,0.0176358
3.4518e-005,7.52e-005,2.62994e-005,0.000151633,0.0056552,0.00029628,6.08175e-005,5.71191e-005,0.0175594
3.41071e-005,4.0271e-005,2.17792e-005,0.000139305,0.00534536,0.000326688,6.28721e-005,5.99956e-005,0.0160501
2.99978e-005,3.73945e-005,1.97246e-005,0.000124922,0.00509141,0.00026546,5.62972e-005,5.05442e-005,0.0168559
3.4518e-005,4.97224e-005,2.62994e-005,0.000155331,0.00586601,0.000356686,6.98579e-005,6.49267e-005,0.0177755
3.36962e-005,4.19147e-005,2.54776e-005,0.000135196,0.00553891,0.000293814,5.91737e-005,5.753e-005,0.0171674
3.98601e-005,6.86251e-005,2.79432e-005,0.000151633,0.00521756,0.000275733,5.71191e-005,5.34207e-005,0.015236
3.28743e-005,3.94492e-005,2.54776e-005,0.000115471,0.00538522,0.000293403,5.99956e-005,5.58863e-005,0.0160455
3.41071e-005,4.68459e-005,2.67104e-005,0.000135196,0.0054974,0.000290938,6.20502e-005,5.42426e-005,0.0166155
3.32852e-005,4.10929e-005,2.21902e-005,0.00013273,0.00548795,0.000292992,6.08175e-005,5.62972e-005,0.0163048
3.41071e-005,4.39694e-005,2.58885e-005,0.000135606,0.00529687,0.00028313,5.91737e-005,5.58863e-005,0.0164721
3.36962e-005,4.10929e-005,2.46557e-005,0.000136017,0.00568808,0.000433941,6.9447e-005,6.41049e-005,0.0168694
3.53399e-005,4.27366e-005,2.26011e-005,0.000144647,0.00544234,0.000308607,6.73923e-005,5.79409e-005,0.0202477
3.28743e-005,4.06819e-005,2.42448e-005,0.000131908,0.00524386,0.00029628,6.20502e-005,5.58863e-005,0.0161084
3.08197e-005,3.82164e-005,2.09574e-005,0.000127388,0.0049406,0.00026546,5.50645e-005,5.1777e-005,0.0163854
4.97224e-005,0.000324223,2.50667e-005,0.000138483,0.00533221,0.000301622,6.3694e-005,5.79409e-005,0.0153211
3.20524e-005,3.61617e-005,2.58885e-005,0.000122868,0.00516784,0.000276966,5.71191e-005,5.25989e-005,0.01483
3.12306e-005,3.98601e-005,2.38339e-005,0.00012821,0.00509963,0.000325456,6.20502e-005,5.95847e-005,0.015522
3.28743e-005,4.23257e-005,2.42448e-005,0.000126155,0.00526646,0.000286417,5.87628e-005,5.46535e-005,0.0162317
3.32852e-005,4.10929e-005,2.26011e-005,0.000127388,0.00528331,0.00033614,6.61595e-005,6.04065e-005,0.0169689
3.16415e-005,4.31475e-005,2.42448e-005,0.000129443,0.00530879,0.000296691,7.06797e-005,5.34207e-005,0.0160685
3.16415e-005,3.78054e-005,2.38339e-005,0.000122457,0.00504251,0.000405587,6.41049e-005,5.91737e-005,0.0163036
3.32852e-005,4.23257e-005,2.13683e-005,0.000133552,0.00542878,0.000295869,6.12284e-005,6.61595e-005,0.0162715
3.32852e-005,4.15038e-005,2.3012e-005,0.000120402,0.00555411,0.000325045,6.82142e-005,6.20502e-005,0.0163356
3.24634e-005,4.10929e-005,2.42448e-005,0.000127388,0.00505977,0.000285595,5.91737e-005,5.34207e-005,0.0154842
3.08197e-005,4.0271e-005,2.01355e-005,0.000149989,0.00503388,0.00031436,6.3694e-005,5.87628e-005,0.0153067
3.12306e-005,3.90382e-005,2.38339e-005,0.000127388,0.0050647,0.000284774,6.08175e-005,5.38317e-005,0.0156552
3.20524e-005,4.0271e-005,2.50667e-005,0.000117115,0.0051251,0.000431475,6.69814e-005,5.99956e-005,0.015942
3.28743e-005,4.19147e-005,2.71213e-005,0.000129443,0.00516209,0.000288061,5.95847e-005,5.30098e-005,0.0155668
3.16415e-005,4.06819e-005,2.42448e-005,0.000121635,0.00511647,0.000335318,6.98579e-005,7.39672e-005,0.0150273
3.49289e-005,4.31475e-005,2.17792e-005,0.000130264,0.00505319,0.000290938,6.04065e-005,5.54754e-005,0.0153441
3.24634e-005,5.05442e-005,2.3012e-005,0.000129853,0.0053996,0.000303676,6.20502e-005,5.67082e-005,0.0154739
3.53399e-005,4.89005e-005,2.71213e-005,0.000129032,0.00525208,0.000405998,6.24612e-005,5.62972e-005,0.0155286
3.28743e-005,4.15038e-005,2.21902e-005,0.000146291,0.00522373,0.000285595,5.99956e-005,7.93092e-005,0.0146159
3.36962e-005,0.000253132,2.21902e-005,0.000119169,0.00519784,0.000295047,6.3694e-005,5.67082e-005,0.015365
4.23257e-005,4.19147e-005,2.17792e-005,0.000113827,0.00510538,0.000286828,6.04065e-005,7.80765e-005,0.0156667
3.16415e-005,3.57508e-005,2.46557e-005,0.000118347,0.00528578,0.000334496,6.78032e-005,6.98579e-005,0.0165148
3.65727e-005,4.43803e-005,2.91759e-005,0.000136428,0.00547152,0.000306964,6.49267e-005,5.753e-005,0.0159214
3.12306e-005,3.57508e-005,2.38339e-005,0.000115882,0.00510497,0.000304909,6.3694e-005,5.87628e-005,0.0152886
3.04087e-005,3.65727e-005,2.38339e-005,0.000117115,0.0049858,0.000282308,5.99956e-005,5.21879e-005,0.0153502
3.32852e-005,3.69836e-005,2.17792e-005,0.000128621,0.00509182,0.000333263,6.3694e-005,6.12284e-005,0.0155557
3.41071e-005,4.10929e-005,2.17792e-005,0.000121635,0.00513209,0.000297512,6.24612e-005,5.62972e-005,0.0161996
3.24634e-005,3.73945e-005,2.42448e-005,0.000123279,0.00525866,0.000346824,6.82142e-005,6.12284e-005,0.0159765
3.20524e-005,3.69836e-005,2.21902e-005,0.000130675,0.00504744,0.000294636,6.16393e-005,5.54754e-005,0.0150231
3.16415e-005,4.0271e-005,2.17792e-005,0.000117526,0.00502895,0.000408052,7.76655e-005,6.78032e-005,0.0150252
3.4518e-005,4.19147e-005,2.3012e-005,0.000118347,0.0050236,0.000292581,6.3283e-005,5.50645e-005,0.0149594
3.49289e-005,4.15038e-005,2.17792e-005,0.000114238,0.00494471,0.000283952,5.95847e-005,5.34207e-005,0.0142995
3.12306e-005,3.94492e-005,2.50667e-005,0.000111362,0.00474088,0.000289294,5.99956e-005,5.58863e-005,0.013439
3.57508e-005,4.35584e-005,2.58885e-005,0.000112594,0.00508648,0.000295047,6.24612e-005,5.54754e-005,0.0146833
3.32852e-005,4.15038e-005,2.54776e-005,0.000133141,0.00504086,0.000430653,7.27344e-005,6.28721e-005,0.0147536
3.4518e-005,3.82164e-005,2.54776e-005,0.000168892,0.00572218,0.000283541,6.04065e-005,5.38317e-005,0.0143796
3.20524e-005,3.98601e-005,2.21902e-005,0.000124922,0.00580724,0.000278199,6.20502e-005,6.16393e-005,0.0147795
3.41071e-005,9.28699e-005,2.75322e-005,0.00014588,0.0062416,0.000283541,6.28721e-005,5.62972e-005,0.0152944
3.32852e-005,4.06819e-005,2.26011e-005,0.000133141,0.00589313,0.000277377,6.20502e-005,5.50645e-005,0.0151201
3.32852e-005,4.06819e-005,2.21902e-005,0.000141359,0.00564534,0.000276966,6.04065e-005,5.46535e-005,0.0158409
3.20524e-005,5.30098e-005,2.3012e-005,0.000135606,0.00539385,0.000348057,5.87628e-005,5.21879e-005,0.0157036
3.28743e-005,4.0271e-005,2.13683e-005,0.000164371,0.00618776,0.000297512,7.02688e-005,6.04065e-005,0.0168822
3.65727e-005,4.35584e-005,2.79432e-005,0.000167659,0.00668951,0.000351344,7.68437e-005,8.0542e-005,0.016851
3.49289e-005,4.23257e-005,2.75322e-005,0.000149578,0.00627406,0.000276966,6.20502e-005,5.67082e-005,0.0164643
3.36962e-005,4.06819e-005,2.75322e-005,0.000138072,0.00606695,0.000330798,6.69814e-005,6.49267e-005,0.0161203
3.16415e-005,4.19147e-005,2.38339e-005,0.000158208,0.00577437,0.00026546,6.04065e-005,5.42426e-005,0.0154152
3.53399e-005,4.23257e-005,2.26011e-005,0.000142592,0.00607928,0.000321757,6.73923e-005,6.3283e-005,0.0162185
3.32852e-005,4.15038e-005,2.50667e-005,0.000154098,0.00605709,0.000297512,6.16393e-005,5.67082e-005,0.0156289
3.12306e-005,5.95847e-005,2.3012e-005,0.000164371,0.00567205,0.000279021,5.91737e-005,5.38317e-005,0.0151871
3.24634e-005,4.31475e-005,2.09574e-005,0.000150811,0.00595764,0.000278199,5.95847e-005,5.46535e-005,0.0158158
4.56131e-005,5.09552e-005,3.08197e-005,0.000237928,0.00611133,0.000293403,6.24612e-005,5.79409e-005,0.0150683
3.08197e-005,3.90382e-005,2.05464e-005,0.00014588,0.00563301,0.000288061,5.753e-005,5.42426e-005,0.0143911
3.41071e-005,4.10929e-005,2.26011e-005,0.000138483,0.00633775,0.000323812,6.57486e-005,6.24612e-005,0.0154986
3.24634e-005,3.94492e-005,3.41071e-005,0.0001504,0.00594367,0.000289705,5.99956e-005,5.50645e-005,0.0157036
3.16415e-005,3.57508e-005,2.42448e-005,0.000154509,0.00591121,0.000364083,6.20502e-005,5.83519e-005,0.0156321
3.24634e-005,3.94492e-005,2.75322e-005,0.000161495,0.00591532,0.000265049,5.79409e-005,5.30098e-005,0.014839
3.16415e-005,3.49289e-005,2.46557e-005,0.000140949,0.00592436,0.000295869,6.20502e-005,5.87628e-005,0.0162268
3.53399e-005,3.78054e-005,2.26011e-005,0.000167659,0.00650911,0.000292992,6.45158e-005,5.91737e-005,0.0161125
3.53399e-005,3.94492e-005,2.34229e-005,0.000152455,0.00628721,0.000280253,6.16393e-005,5.71191e-005,0.015937
3.16415e-005,3.57508e-005,2.21902e-005,0.000149989,0.0062416,0.000401888,6.82142e-005,6.41049e-005,0.0156995
3.28743e-005,4.15038e-005,2.21902e-005,0.000157797,0.00613311,0.0002745,6.04065e-005,5.62972e-005,0.0155742
3.12306e-005,3.41071e-005,2.05464e-005,0.000149578,0.00609243,0.000316004,6.65705e-005,6.24612e-005,0.0158927
3.24634e-005,3.49289e-005,2.26011e-005,0.000152865,0.00612243,0.000274911,5.99956e-005,5.58863e-005,0.0160702
3.24634e-005,3.49289e-005,2.13683e-005,0.000151633,0.00621078,0.000320113,6.65705e-005,6.16393e-005,0.016244
3.20524e-005,3.90382e-005,2.50667e-005,0.000160262,0.00643843,0.000294636,6.28721e-005,5.67082e-005,0.0167753
3.16415e-005,4.06819e-005,2.75322e-005,0.000179576,0.00633693,0.000288061,6.04065e-005,5.54754e-005,0.0167293
3.32852e-005,4.43803e-005,3.24634e-005,0.000164782,0.00622434,0.000402299,6.61595e-005,6.24612e-005,0.0183422
3.36962e-005,3.57508e-005,2.3012e-005,0.000164371,0.00642734,0.000273679,6.24612e-005,5.67082e-005,0.0173067
3.4518e-005,4.0271e-005,2.50667e-005,0.000174234,0.00621406,0.0002745,5.95847e-005,0.000118758,0.0172311
3.12306e-005,3.41071e-005,2.17792e-005,0.000166837,0.00605545,0.000326277,0.000157386,6.08175e-005,0.0161844
3.53399e-005,4.39694e-005,2.34229e-005,0.000158618,0.00664431,0.000304498,6.49267e-005,5.83519e-005,0.0176995
3.32852e-005,3.57508e-005,2.17792e-005,0.000176288,0.00635953,0.000308197,6.49267e-005,5.99956e-005,0.0170844
2.99978e-005,3.4518e-005,2.01355e-005,0.000248612,0.00606325,0.000277377,5.753e-005,5.30098e-005,0.0171123
4.43803e-005,3.78054e-005,2.42448e-005,0.000167659,0.00620133,0.000286417,5.95847e-005,5.42426e-005,0.0186364
3.4518e-005,3.61617e-005,2.54776e-005,0.00019026,0.00643638,0.000336551,6.61595e-005,6.12284e-005,0.0172356
3.32852e-005,3.49289e-005,2.83541e-005,0.000156975,0.00658226,0.00029628,6.20502e-005,6.24612e-005,0.0178376
3.41071e-005,3.86273e-005,2.67104e-005,0.00018122,0.00649761,0.000294225,6.24612e-005,5.71191e-005,0.0170535
3.16415e-005,3.82164e-005,2.13683e-005,0.0001504,0.00619886,0.000324223,6.45158e-005,6.08175e-005,0.0169093
3.08197e-005,3.32852e-005,2.05464e-005,0.000165604,0.00604846,0.000279432,5.83519e-005,5.21879e-005,0.0182724
3.32852e-005,3.82164e-005,2.21902e-005,0.000175467,0.00665869,0.000317237,6.20502e-005,6.24612e-005,0.0212327
3.65727e-005,5.753e-005,2.67104e-005,0.000193958,0.00639364,0.000284363,5.71191e-005,5.34207e-005,0.0178914
3.36962e-005,3.78054e-005,2.26011e-005,0.000180809,0.0071666,0.000362439,6.78032e-005,6.41049e-005,0.0189233
3.32852e-005,3.49289e-005,2.50667e-005,0.00019026,0.00678608,0.000511606,7.56109e-005,6.78032e-005,0.0181824
3.32852e-005,3.73945e-005,2.21902e-005,0.000161906,0.00667636,0.000295458,6.16393e-005,5.67082e-005,0.018198
3.24634e-005,3.69836e-005,2.75322e-005,0.000162317,0.00622639,0.000275733,5.753e-005,5.30098e-005,0.0185592
3.24634e-005,3.90382e-005,2.71213e-005,0.000175467,0.00705359,0.000333674,6.57486e-005,6.08175e-005,0.0185715
3.28743e-005,3.69836e-005,2.26011e-005,0.000175878,0.00654445,0.000284774,5.95847e-005,5.42426e-005,0.0191033
3.28743e-005,5.67082e-005,2.34229e-005,0.000183685,0.00661143,0.00028313,5.95847e-005,5.42426e-005,0.0188435
3.32852e-005,5.09552e-005,2.34229e-005,0.000183274,0.00666773,0.000304498,6.20502e-005,5.67082e-005,0.0190207
3.20524e-005,3.53399e-005,2.21902e-005,0.000175467,0.00652801,0.00033614,6.49267e-005,6.12284e-005,0.0183081
3.16415e-005,3.53399e-005,2.26011e-005,0.000182041,0.00641542,0.000302033,5.99956e-005,5.38317e-005,0.0188214
3.24634e-005,3.57508e-005,2.38339e-005,0.000173001,0.00647665,0.000301622,5.99956e-005,5.30098e-005,0.0179773
0.000130264,0.000170946,2.50667e-005,0.00016807,0.00638419,0.00033614,6.04065e-005,5.91737e-005,0.01868
3.32852e-005,3.98601e-005,2.50667e-005,0.000161495,0.00650582,0.000369014,6.69814e-005,6.12284e-005,0.0180677
