scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.30121e-005,6.08178e-005,9.12266e-005,0.00346415,1.31498e-005,0.00249353,7.02692e-005,0.000257243,0.00265009,0.0143682
2.17793e-005,6.12287e-005,8.9172e-005,0.00342511,1.35607e-005,0.0024738,6.65708e-005,0.000248202,0.00257407,0.0143213
2.21903e-005,6.16396e-005,8.8761e-005,0.00346826,1.35607e-005,0.00247298,6.86254e-005,0.000247791,0.00258311,0.0143189
2.26012e-005,5.99959e-005,8.62955e-005,0.00324717,1.27389e-005,0.00243476,6.78036e-005,0.000244504,0.00247504,0.0134604
2.13684e-005,8.50627e-005,8.58845e-005,0.00355332,1.23279e-005,0.0023045,5.99959e-005,0.000228067,0.00256298,0.013788
2.05465e-005,4.97226e-005,8.67064e-005,0.00342059,1.35607e-005,0.00238545,5.99959e-005,0.000233409,0.00271543,0.0137703
2.17793e-005,6.24615e-005,9.28704e-005,0.00325087,1.23279e-005,0.00229916,8.13643e-005,0.000245737,0.0025412,0.0159322
2.3834e-005,6.41052e-005,9.04048e-005,0.00376043,1.39716e-005,0.00265009,7.1091e-005,0.000253544,0.00300719,0.0152702
2.17793e-005,0.00014588,9.20485e-005,0.00355784,1.31498e-005,0.00246312,6.69817e-005,0.00023834,0.00279556,0.0146546
2.30121e-005,6.16396e-005,8.79392e-005,0.00346291,1.35607e-005,0.00249065,7.35566e-005,0.000245326,0.00279967,0.0152817
2.21903e-005,6.12287e-005,9.08157e-005,0.00363468,1.39716e-005,0.00256092,7.02692e-005,0.000243271,0.00280625,0.0155718
2.17793e-005,7.31457e-005,8.71173e-005,0.00355085,1.31498e-005,0.0026316,6.78036e-005,0.000241216,0.00266694,0.016941
2.50668e-005,6.82145e-005,0.000101089,0.00403493,1.52044e-005,0.00294103,7.84878e-005,0.000274502,0.00308856,0.0166164
2.3834e-005,6.69817e-005,9.41031e-005,0.0040152,1.47935e-005,0.00286295,7.23238e-005,0.000255599,0.00298418,0.0155258
2.17793e-005,7.56113e-005,8.79392e-005,0.00364865,1.35607e-005,0.00270023,7.35566e-005,0.00031354,0.00285802,0.0144545
2.21903e-005,7.31457e-005,8.50627e-005,0.00323978,1.27389e-005,0.00233737,7.1091e-005,0.000231765,0.00261352,0.0195246
2.83542e-005,8.75282e-005,0.000113828,0.0045375,1.72591e-005,0.00333018,9.94452e-005,0.000321759,0.00366838,0.0187742
2.50668e-005,8.05424e-005,0.000106842,0.00419642,1.60263e-005,0.00295418,8.34189e-005,0.000274091,0.00333183,0.0171288
2.42449e-005,7.60222e-005,9.32813e-005,0.00386932,1.52044e-005,0.00270023,7.7255e-005,0.000254366,0.00295706,0.0156561
2.26012e-005,7.1091e-005,8.95829e-005,0.0035866,1.39716e-005,0.00258886,7.64331e-005,0.000247791,0.00269201,0.0149332
2.46558e-005,7.06801e-005,9.04048e-005,0.00338114,1.31498e-005,0.00250997,7.1091e-005,0.000240805,0.00265297,0.0148112
2.17793e-005,7.02692e-005,8.75282e-005,0.00338936,1.31498e-005,0.00247832,7.15019e-005,0.000239984,0.00267762,0.0150787
2.26012e-005,8.58845e-005,9.08157e-005,0.00354428,2.21903e-005,0.0024738,7.64331e-005,0.000242449,0.00272159,0.0155003
2.26012e-005,8.3008e-005,9.41031e-005,0.00360427,1.39716e-005,0.00261763,8.46517e-005,0.000260941,0.00280337,0.0155126
2.30121e-005,9.12266e-005,8.99938e-005,0.00351592,1.35607e-005,0.00248531,7.64331e-005,0.000242449,0.0027294,0.0154839
2.26012e-005,8.05424e-005,8.58845e-005,0.00337415,1.31498e-005,0.00252558,7.80768e-005,0.000244915,0.00280871,0.0158866
2.26012e-005,0.000103144,8.71173e-005,0.00372796,1.31498e-005,0.00250175,8.13643e-005,0.000275735,0.00302568,0.015866
2.30121e-005,7.27347e-005,9.20485e-005,0.0036803,1.43826e-005,0.00261845,8.01315e-005,0.000261763,0.00322786,0.0159084
2.3834e-005,7.02692e-005,9.57469e-005,0.0034625,1.31498e-005,0.00251736,7.31457e-005,0.000232587,0.00310828,0.0157974
2.34231e-005,7.15019e-005,8.8761e-005,0.00359647,1.35607e-005,0.00263324,7.60222e-005,0.00024738,0.00311938,0.0161105
2.34231e-005,8.54736e-005,8.9172e-005,0.00348921,1.35607e-005,0.00251079,7.68441e-005,0.00023382,0.0031239,0.0165671
2.21903e-005,8.01315e-005,8.58845e-005,0.00359318,1.39716e-005,0.00260284,8.01315e-005,0.000241627,0.00325786,0.0169571
2.42449e-005,8.09534e-005,8.9172e-005,0.00369509,1.39716e-005,0.00260037,7.97206e-005,0.000240394,0.00321594,0.0160805
2.30121e-005,7.88987e-005,8.75282e-005,0.0036503,1.39716e-005,0.00259626,8.62955e-005,0.000253544,0.00322211,0.0162531
2.3834e-005,7.97206e-005,8.79392e-005,0.00359359,1.39716e-005,0.00257612,7.93096e-005,0.000241216,0.00327306,0.0160736
2.34231e-005,7.80768e-005,8.83501e-005,0.00358578,1.35607e-005,0.00258722,7.93096e-005,0.000235874,0.00323608,0.0162223
2.17793e-005,7.93096e-005,9.20485e-005,0.00360674,1.35607e-005,0.00247956,7.56113e-005,0.000226834,0.00319992,0.0160744
2.21903e-005,7.64331e-005,8.67064e-005,0.00346332,1.35607e-005,0.00248736,7.88987e-005,0.000227245,0.003218,0.016233
2.3834e-005,0.000103555,8.8761e-005,0.00358085,1.35607e-005,0.00257202,8.79392e-005,0.000244504,0.00331662,0.0173811
2.34231e-005,8.67064e-005,8.79392e-005,0.00359318,1.35607e-005,0.00257571,8.25971e-005,0.000227245,0.00328251,0.0171091
2.30121e-005,8.83501e-005,8.62955e-005,0.00355209,1.35607e-005,0.00257284,8.42408e-005,0.000233409,0.00342634,0.0179153
2.21903e-005,8.79392e-005,8.67064e-005,0.00357674,1.31498e-005,0.00253092,8.42408e-005,0.000222724,0.0033347,0.0181636
2.26012e-005,8.79392e-005,8.9172e-005,0.00357592,1.35607e-005,0.00258558,8.38299e-005,0.000230121,0.00345963,0.0172579
2.17793e-005,8.9172e-005,9.36922e-005,0.00352743,1.39716e-005,0.00249558,8.21862e-005,0.00022067,0.00326772,0.0168909
2.13684e-005,8.58845e-005,8.42408e-005,0.00343086,1.35607e-005,0.00250092,8.09534e-005,0.000221081,0.00323731,0.0169468
2.30121e-005,9.04048e-005,9.04048e-005,0.00367413,1.39716e-005,0.0025675,8.58845e-005,0.000230532,0.00331785,0.0165342
