scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.05465e-005,3.49291e-005,2.34231e-005,9.4925e-005,0.00138771,0.00203863,5.09554e-005,0.000236285,0.0007331,0.00917649
2.26012e-005,3.98603e-005,0.000274091,4.56133e-005,0.000174646,0.00202589,5.09554e-005,0.000140127,0.000729813,0.00893322
2.79433e-005,3.78056e-005,5.99959e-005,4.68461e-005,1.15061e-005,0.00202959,5.09554e-005,0.000138484,0.000732279,0.00870844
2.26012e-005,5.01336e-005,8.17752e-005,6.28724e-005,1.15061e-005,0.00199014,4.97226e-005,0.000135607,0.00080337,0.00922375
2.09575e-005,3.82166e-005,5.9174e-005,4.52024e-005,1.10951e-005,0.0020452,5.17773e-005,0.000141771,0.000732279,0.00892911
1.93137e-005,5.50647e-005,5.79412e-005,5.87631e-005,1.15061e-005,0.0020904,6.65708e-005,0.000140538,0.000831724,0.00902856
2.09575e-005,3.90384e-005,6.04068e-005,6.45161e-005,1.15061e-005,0.00199795,4.84898e-005,0.000131909,0.00073721,0.00910623
2.17793e-005,9.98562e-005,5.99959e-005,6.69817e-005,1.1917e-005,0.00206205,5.13663e-005,0.000141771,0.000731868,0.00876803
2.13684e-005,4.7668e-005,6.5338e-005,5.9585e-005,1.10951e-005,0.00196754,4.7668e-005,0.000133142,0.000689131,0.0089513
2.09575e-005,3.86275e-005,5.9174e-005,6.61599e-005,1.1917e-005,0.00203205,5.13663e-005,0.000143004,0.000739264,0.00884487
2.05465e-005,3.69838e-005,5.87631e-005,6.16396e-005,1.15061e-005,0.0020152,4.80789e-005,0.000135196,0.000727758,0.00911979
2.05465e-005,3.73947e-005,5.9585e-005,7.1091e-005,1.15061e-005,0.0020074,5.79412e-005,0.000148346,0.000735977,0.00910869
2.26012e-005,3.94494e-005,5.9174e-005,5.54757e-005,1.15061e-005,0.00203329,5.30101e-005,0.000149579,0.00073721,0.00897103
2.09575e-005,3.73947e-005,5.9174e-005,5.58866e-005,1.15061e-005,0.00203575,5.09554e-005,0.000147113,0.000768851,0.00956729
2.21903e-005,0.000152866,6.08178e-005,6.61599e-005,1.15061e-005,0.00204561,5.13663e-005,0.000149168,0.000739675,0.00870269
2.05465e-005,3.82166e-005,5.87631e-005,6.61599e-005,1.1917e-005,0.00202301,4.93117e-005,0.000146702,0.000731868,0.00923074
2.17793e-005,3.65728e-005,5.87631e-005,6.49271e-005,1.15061e-005,0.0020452,5.17773e-005,0.000155743,0.000733922,0.00905486
1.97247e-005,5.38319e-005,5.71194e-005,6.04068e-005,1.10951e-005,0.00207397,4.97226e-005,0.000149168,0.000717896,0.00934621
2.13684e-005,3.90384e-005,5.9174e-005,5.71194e-005,1.10951e-005,0.00203493,5.13663e-005,0.000161085,0.000690364,0.00929114
2.09575e-005,3.86275e-005,5.9585e-005,5.75303e-005,1.10951e-005,0.00206821,5.17773e-005,0.000155332,0.000685433,0.0091354
