scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
3.78056e-005,5.3421e-005,3.5751e-005,0.000182042,0.000620505,0.0037633,8.38299e-005,0.000493939,0.00125991,0.0174539
3.82166e-005,5.9585e-005,0.000663653,0.000116704,4.27368e-005,0.00400575,9.69797e-005,0.000324635,0.00144237,0.0164027
3.5751e-005,5.46538e-005,8.50627e-005,6.61599e-005,1.60263e-005,0.00325704,7.68441e-005,0.000230532,0.00118554,0.0149082
4.27368e-005,7.06801e-005,0.000103144,6.45161e-005,1.60263e-005,0.00331662,0.000120814,0.000244093,0.00110828,0.0136741
3.28745e-005,6.86254e-005,0.000118759,0.000126156,2.30121e-005,0.00283707,6.78036e-005,0.000184097,0.000960756,0.0142979
4.39696e-005,6.98582e-005,8.62955e-005,9.4925e-005,1.52044e-005,0.00321677,0.000201356,0.000383398,0.00151798,0.0168169
3.69838e-005,7.27347e-005,0.000140949,0.000131087,2.67105e-005,0.00346004,8.09534e-005,0.000226834,0.00131662,0.0163144
3.32854e-005,5.46538e-005,8.50627e-005,0.000118759,1.64372e-005,0.00331909,7.68441e-005,0.000210807,0.00124923,0.0148231
3.41073e-005,5.42429e-005,8.13643e-005,9.24594e-005,1.56154e-005,0.00352579,0.000115882,0.000339429,0.00160263,0.0201442
3.86275e-005,5.9174e-005,9.73906e-005,0.000137662,1.767e-005,0.00409287,8.54736e-005,0.000237107,0.00143538,0.0186945
4.1504e-005,6.41052e-005,0.000104376,0.000102322,2.01356e-005,0.00405794,9.32813e-005,0.000371481,0.00146579,0.0181323
3.94494e-005,5.9585e-005,9.65687e-005,0.000103555,1.84919e-005,0.00375303,8.42408e-005,0.000316417,0.00136059,0.0183361
3.61619e-005,5.71194e-005,8.83501e-005,0.000108897,1.72591e-005,0.00366632,8.09534e-005,0.000234231,0.00126484,0.0157896
3.5751e-005,5.71194e-005,8.8761e-005,9.65687e-005,1.72591e-005,0.00366057,7.97206e-005,0.000239162,0.00128128,0.017661
4.27368e-005,6.20505e-005,0.000101911,0.000122457,1.97247e-005,0.00415656,0.000129854,0.000292172,0.00144565,0.0188527
3.98603e-005,6.12287e-005,9.73906e-005,0.000117115,1.84919e-005,0.00394494,0.000103965,0.000257654,0.00132648,0.0177391
4.89008e-005,7.76659e-005,0.000145469,0.00012821,1.72591e-005,0.00351757,8.09534e-005,0.000250257,0.00111116,0.0165457
3.28745e-005,5.3421e-005,8.09534e-005,0.000129854,2.46558e-005,0.00315924,7.39675e-005,0.000231354,0.00115184,0.0150766
3.16417e-005,5.13663e-005,0.000138895,0.000192316,2.21903e-005,0.00306226,7.1091e-005,0.000221903,0.00113253,0.0155878
5.13663e-005,7.93096e-005,0.000124923,0.000106431,1.72591e-005,0.00359647,0.000149579,0.000332443,0.00139182,0.0186863
3.534e-005,5.71194e-005,9.45141e-005,8.99938e-005,1.68482e-005,0.00355291,8.34189e-005,0.000283953,0.00128375,0.0166398
3.45182e-005,5.46538e-005,0.00013684,0.000152455,2.46558e-005,0.00342059,7.39675e-005,0.00026053,0.00119786,0.0171444
4.68461e-005,7.7255e-005,8.62955e-005,9.61578e-005,1.52044e-005,0.00312554,7.43785e-005,0.000383809,0.0010976,0.0158434
5.46538e-005,7.93096e-005,0.000107664,0.00011465,1.8081e-005,0.00386604,8.9172e-005,0.000317239,0.00141566,0.0197637
5.62975e-005,9.12266e-005,0.000170125,0.000214917,2.83542e-005,0.00400411,0.00012821,0.000511609,0.00158167,0.0198496
3.86275e-005,6.08178e-005,9.94452e-005,0.00011465,1.84919e-005,0.00383974,0.000125334,0.00030039,0.00141114,0.0189353
3.49291e-005,5.71194e-005,9.94452e-005,0.000126978,2.67105e-005,0.00351181,8.17752e-005,0.000294637,0.0013873,0.0184763
3.61619e-005,5.9174e-005,0.000147113,0.000156976,2.54777e-005,0.00403781,8.83501e-005,0.000336552,0.00156359,0.0180205
4.7668e-005,6.08178e-005,0.000102322,0.000115882,1.89028e-005,0.00390343,0.000106842,0.000321759,0.00142305,0.0210429
4.19149e-005,6.24615e-005,0.00011054,0.00012821,1.93137e-005,0.00443024,0.000154099,0.000511609,0.00181508,0.0192583
4.80789e-005,6.12287e-005,0.000103144,0.000121225,1.84919e-005,0.00382166,9.12266e-005,0.0004549,0.00128621,0.0191066
3.65728e-005,5.9174e-005,0.000106431,0.000104787,1.68482e-005,0.00346456,0.000184919,0.000364907,0.001391,0.0178397
4.60242e-005,7.56113e-005,0.000148757,0.000137662,1.60263e-005,0.00329608,7.7255e-005,0.000265461,0.00135278,0.0172722
