scene update,player update,enemy update,particles update,particles draw,scene draw,player draw,enemies draw,frame draw
3.986e-005,5.38316e-005,1.76699e-005,9.65681e-005,0.00394532,0.000321346,7.76654e-005,4.10928e-007,0.0118635
3.32852e-005,4.80786e-005,1.43825e-005,7.60217e-005,0.00322003,0.000264227,6.2872e-005,4.10928e-007,0.0102009
3.4518e-005,4.93114e-005,1.47934e-005,7.93091e-005,0.00333057,0.000276555,6.57485e-005,8.21856e-007,0.0100053
3.32852e-005,4.68458e-005,1.47934e-005,8.91714e-005,0.00330345,0.000262583,6.24611e-005,4.10928e-007,0.00949696
3.4107e-005,4.76677e-005,1.52043e-005,7.02687e-005,0.00344851,0.000274089,6.57485e-005,4.10928e-007,0.0121064
5.05441e-005,6.61594e-005,2.38338e-005,0.000133552,0.00497346,0.000390793,7.06796e-005,4.10928e-007,0.0103936
3.49289e-005,4.68458e-005,1.56153e-005,9.04042e-005,0.00346166,0.000272856,6.53376e-005,4.10928e-007,0.00934163
3.32852e-005,5.30097e-005,1.89027e-005,8.71168e-005,0.00346207,0.000304909,6.78031e-005,4.10928e-007,0.00918137
3.4107e-005,4.68458e-005,1.56153e-005,8.13638e-005,0.00337618,0.000293403,6.61594e-005,4.10928e-007,0.00914644
3.4518e-005,4.68458e-005,1.52043e-005,8.0131e-005,0.00346248,0.000286417,6.94468e-005,4.10928e-007,0.0105732
3.4107e-005,4.93114e-005,3.20524e-005,0.000106841,0.00331701,0.000277787,6.65703e-005,9.04042e-006,0.00901987
3.28742e-005,4.64349e-005,1.97245e-005,7.72545e-005,0.00327181,0.000268747,6.57485e-005,9.04042e-006,0.00900056
3.32852e-005,4.64349e-005,1.56153e-005,7.02687e-005,0.00333632,0.000270391,6.78031e-005,8.62949e-006,0.00896809
3.32852e-005,4.68458e-005,1.56153e-005,7.72545e-005,0.00330304,0.000280253,6.49266e-005,9.86227e-006,0.00965969
3.32852e-005,4.64349e-005,1.64371e-005,7.80763e-005,0.00330468,0.000276144,6.82141e-005,9.45135e-006,0.0103098
3.32852e-005,4.64349e-005,1.64371e-005,7.972e-005,0.00328619,0.000283951,6.94468e-005,9.04042e-006,0.0090437
3.28742e-005,4.64349e-005,1.64371e-005,8.71168e-005,0.00331783,0.000266281,6.57485e-005,9.04042e-006,0.00904329
3.24633e-005,4.80786e-005,1.60262e-005,7.23233e-005,0.0032977,0.000262172,6.36938e-005,8.62949e-006,0.0089307
5.30097e-005,6.61594e-005,2.58885e-005,0.000137661,0.00494223,0.000645568,0.000104787,1.47934e-005,0.0143767
3.20524e-005,4.80786e-005,1.56153e-005,8.0131e-005,0.00314812,0.000257241,6.20501e-005,8.62949e-006,0.00865373
3.24633e-005,6.2872e-005,1.60262e-005,6.78031e-005,0.00315182,0.000250666,6.04064e-005,8.62949e-006,0.00896563
3.4107e-005,4.5613e-005,1.64371e-005,7.972e-005,0.00316332,0.000262583,6.2872e-005,9.04042e-006,0.00895412
3.53398e-005,4.97223e-005,1.7259e-005,7.84873e-005,0.00343865,0.000273267,6.53376e-005,9.04042e-006,0.00907904
3.57507e-005,4.89004e-005,1.64371e-005,6.98578e-005,0.00343413,0.000262172,6.32829e-005,9.04042e-006,0.00903343
3.24633e-005,4.72567e-005,1.68481e-005,5.83518e-005,0.0034218,0.000261761,6.94468e-005,8.62949e-006,0.00869401
3.28742e-005,4.60239e-005,1.89027e-005,7.88982e-005,0.00349412,0.000262583,6.36938e-005,9.04042e-006,0.00887769
3.24633e-005,4.43802e-005,1.56153e-005,7.72545e-005,0.00341194,0.000255597,6.20501e-005,8.62949e-006,0.00896727
3.24633e-005,4.52021e-005,1.56153e-005,7.68435e-005,0.00343824,0.00026135,0.000163549,8.21856e-006,0.00890399
3.24633e-005,4.68458e-005,1.56153e-005,5.30097e-005,0.00332893,0.000364493,6.57485e-005,8.62949e-006,0.00871168
3.28742e-005,5.1366e-005,1.60262e-005,8.79386e-005,0.00310949,0.000253132,6.20501e-005,8.21856e-006,0.00908439
3.36961e-005,4.97223e-005,1.64371e-005,7.93091e-005,0.00331413,0.000304909,6.61594e-005,9.04042e-006,0.00920232
3.32852e-005,4.68458e-005,1.60262e-005,7.72545e-005,0.00331824,0.000273267,6.61594e-005,9.45135e-006,0.00913288
3.32852e-005,5.67081e-005,1.68481e-005,7.60217e-005,0.00330551,0.000281897,7.35561e-005,9.45135e-006,0.0091863
3.24633e-005,4.43802e-005,1.60262e-005,8.67058e-005,0.00323072,0.000250255,6.16392e-005,8.62949e-006,0.00878194
3.12305e-005,4.84895e-005,1.52043e-005,7.60217e-005,0.00319086,0.000258885,6.2872e-005,0.000135606,0.00859785
3.28742e-005,0.000105609,1.68481e-005,6.94468e-005,0.00331372,0.000327921,7.02687e-005,9.45135e-006,0.00839526
3.20524e-005,4.60239e-005,1.52043e-005,7.80763e-005,0.00342426,0.000272034,6.49266e-005,9.04042e-006,0.00834348
3.16415e-005,4.35584e-005,1.56153e-005,7.93091e-005,0.00337372,0.000258063,6.41048e-005,9.04042e-006,0.00840964
4.35584e-005,4.68458e-005,1.60262e-005,6.90359e-005,0.00324469,0.000244502,6.20501e-005,8.62949e-006,0.00818281
3.69835e-005,4.97223e-005,1.52043e-005,8.09528e-005,0.00335399,0.000350111,6.20501e-005,8.21856e-006,0.00774846
3.16415e-005,5.01332e-005,1.60262e-005,7.47889e-005,0.00348344,0.000242037,6.08174e-005,8.21856e-006,0.00798515
3.12305e-005,4.80786e-005,1.89027e-005,6.73922e-005,0.00336139,0.000245735,6.16392e-005,8.21856e-006,0.00835088
3.36961e-005,4.76677e-005,1.64371e-005,8.38293e-005,0.00334578,0.000262583,6.53376e-005,9.04042e-006,0.0084569
3.32852e-005,4.84895e-005,1.60262e-005,7.84873e-005,0.00332605,0.000260117,6.57485e-005,9.45135e-006,0.0112192
3.32852e-005,4.68458e-005,1.64371e-005,8.0131e-005,0.0033203,0.000255597,6.20501e-005,9.04042e-006,0.008897
3.28742e-005,4.72567e-005,1.68481e-005,9.94446e-005,0.00336797,0.000253132,6.61594e-005,9.04042e-006,0.0085473
3.36961e-005,4.27365e-005,1.60262e-005,7.88982e-005,0.00331167,0.000258063,6.41048e-005,8.62949e-006,0.00865497
3.32852e-005,4.76677e-005,1.80808e-005,7.39671e-005,0.0033014,0.000256008,6.24611e-005,9.04042e-006,0.00833485
3.57507e-005,5.01332e-005,1.7259e-005,7.80763e-005,0.00316743,0.000244091,5.99955e-005,8.21856e-006,0.00827116
3.28742e-005,4.64349e-005,1.60262e-005,7.972e-005,0.00322661,0.000256419,7.10906e-005,9.45135e-006,0.00851772
3.32852e-005,4.76677e-005,1.7259e-005,8.13638e-005,0.00326441,0.000338605,6.32829e-005,9.04042e-006,0.0082876
3.36961e-005,5.1366e-005,1.64371e-005,8.34184e-005,0.00312552,0.000237927,6.45157e-005,8.21856e-006,0.00824568
3.24633e-005,4.47912e-005,1.52043e-005,7.68435e-005,0.00313785,0.000240393,6.12283e-005,8.62949e-006,0.00823377
3.36961e-005,4.64349e-005,1.68481e-005,8.21856e-005,0.00338769,0.000267103,6.65703e-005,9.04042e-006,0.00896974
3.32852e-005,4.68458e-005,1.64371e-005,8.71168e-005,0.00338892,0.000266281,7.39671e-005,9.45135e-006,0.00889659
3.4518e-005,4.84895e-005,1.7259e-005,7.972e-005,0.00339796,0.000267103,6.78031e-005,9.45135e-006,0.00877085
3.36961e-005,4.89004e-005,1.89027e-005,7.19124e-005,0.00329236,0.000406819,6.61594e-005,9.04042e-006,0.00835088
3.16415e-005,4.80786e-005,1.56153e-005,8.30075e-005,0.00331866,0.000307374,6.36938e-005,9.45135e-006,0.00822637
3.28742e-005,4.35584e-005,1.60262e-005,6.65703e-005,0.00328578,0.000302443,6.2872e-005,9.45135e-006,0.00805912
3.20524e-005,4.76677e-005,1.64371e-005,7.60217e-005,0.00330715,0.000338194,6.78031e-005,8.21856e-006,0.00826993
3.16415e-005,4.76677e-005,1.56153e-005,6.73922e-005,0.00330674,0.000332852,6.98578e-005,9.45135e-006,0.00846841
3.28742e-005,4.93114e-005,1.68481e-005,7.972e-005,0.00358453,0.000273267,6.73922e-005,9.45135e-006,0.00895659
4.15037e-005,4.72567e-005,1.60262e-005,8.05419e-005,0.0035085,0.000274911,6.61594e-005,8.62949e-006,0.00908562
3.986e-005,4.64349e-005,1.60262e-005,8.13638e-005,0.00344193,0.000272445,6.41048e-005,9.45135e-006,0.00920356
3.32852e-005,4.89004e-005,1.64371e-005,8.95823e-005,0.00336098,0.000270802,6.45157e-005,9.45135e-006,0.0106529
3.4107e-005,4.89004e-005,1.64371e-005,8.17747e-005,0.00331619,0.000272445,6.73922e-005,9.45135e-006,0.0103048
3.4518e-005,4.5613e-005,1.64371e-005,9.739e-005,0.00337125,0.000289293,6.98578e-005,1.02732e-005,0.00955983
3.49289e-005,4.43802e-005,1.64371e-005,5.79409e-005,0.00349741,0.000283129,6.73922e-005,1.06841e-005,0.00949573
3.4518e-005,4.68458e-005,1.68481e-005,7.76654e-005,0.00334043,0.000272034,6.41048e-005,1.02732e-005,0.00945545
3.4107e-005,4.72567e-005,1.64371e-005,7.88982e-005,0.0033355,0.000262994,6.32829e-005,9.04042e-006,0.00909425
3.28742e-005,4.5613e-005,1.64371e-005,7.02687e-005,0.0033392,0.000264227,6.24611e-005,9.04042e-006,0.00916287
3.28742e-005,4.68458e-005,1.60262e-005,7.972e-005,0.00331537,0.000253954,6.08174e-005,8.62949e-006,0.00966462
3.36961e-005,4.72567e-005,1.97245e-005,9.08151e-005,0.00344645,0.000270391,6.32829e-005,9.45135e-006,0.00954545
3.16415e-005,4.43802e-005,1.64371e-005,7.47889e-005,0.00330468,0.000260528,6.08174e-005,9.04042e-006,0.00927382
3.16415e-005,4.39693e-005,1.56153e-005,7.23233e-005,0.00322414,0.000258063,6.04064e-005,8.62949e-006,0.00928081
3.49289e-005,4.43802e-005,1.56153e-005,7.64326e-005,0.0032188,0.000249433,6.49266e-005,8.62949e-006,0.00940121
3.53398e-005,4.47912e-005,1.64371e-005,7.84873e-005,0.00321962,0.000253954,5.91736e-005,8.21856e-006,0.00918465
3.24633e-005,4.39693e-005,1.56153e-005,7.56108e-005,0.0032151,0.000246968,5.95846e-005,8.21856e-006,0.00925492
3.16415e-005,4.23256e-005,1.56153e-005,7.76654e-005,0.00322127,0.000249022,5.99955e-005,8.62949e-006,0.00920931
3.20524e-005,4.43802e-005,1.60262e-005,7.76654e-005,0.00320483,0.000250666,6.04064e-005,8.62949e-006,0.00936669
3.36961e-005,4.60239e-005,1.60262e-005,7.60217e-005,0.00334454,0.000264638,6.45157e-005,9.04042e-006,0.0118331
3.36961e-005,4.64349e-005,1.68481e-005,5.50644e-005,0.00327962,0.000253954,5.99955e-005,9.04042e-006,0.00945299
3.28742e-005,4.68458e-005,1.64371e-005,8.13638e-005,0.00331701,0.000257652,6.16392e-005,8.62949e-006,0.00957257
3.36961e-005,4.52021e-005,1.64371e-005,7.88982e-005,0.00331619,0.000256419,6.12283e-005,9.04042e-006,0.00959723
3.20524e-005,4.47912e-005,1.56153e-005,7.64326e-005,0.00318264,0.000247379,5.91736e-005,8.21856e-006,0.00932437
3.12305e-005,4.39693e-005,1.60262e-005,6.73922e-005,0.00322373,0.000251488,5.95846e-005,8.62949e-006,0.0094986
3.49289e-005,4.80786e-005,1.64371e-005,8.91714e-005,0.00337043,0.000256419,6.45157e-005,1.06841e-005,0.00942998
3.36961e-005,4.5613e-005,1.64371e-005,7.23233e-005,0.00335523,0.000263816,6.16392e-005,8.62949e-006,0.00959517
3.36961e-005,4.60239e-005,1.60262e-005,7.84873e-005,0.00332071,0.000258063,6.20501e-005,9.04042e-006,0.00942011
4.93114e-005,5.91736e-005,2.21901e-005,8.09528e-005,0.00325619,0.000245324,5.91736e-005,8.62949e-006,0.0088518
0.000104376,5.1366e-005,1.64371e-005,7.93091e-005,0.00332235,0.000253954,6.08174e-005,9.45135e-006,0.00890769
3.78054e-005,4.60239e-005,1.56153e-005,7.80763e-005,0.00319168,0.000242858,5.87627e-005,8.21856e-006,0.00855388
0.000111361,4.64349e-005,1.52043e-005,7.72545e-005,0.00310333,0.000233407,5.67081e-005,8.21856e-006,0.0081787
9.6979e-005,0.000556397,5.25988e-005,0.000258885,0.00999706,0.000751176,0.000184507,2.58885e-005,0.0243043
7.31452e-005,9.65681e-005,3.65726e-005,0.00019026,0.00799666,0.00065091,0.000136839,1.93136e-005,0.0200122
5.99955e-005,8.25965e-005,3.24633e-005,0.000167659,0.00672648,0.000511605,0.000140126,1.68481e-005,0.0172068
5.42425e-005,7.10906e-005,2.75322e-005,0.000152865,0.00594942,0.000456952,0.000103965,1.43825e-005,0.0153215
4.72567e-005,6.2872e-005,2.38338e-005,0.00013725,0.00529275,0.000399011,9.61572e-005,1.39716e-005,0.0139309
4.5613e-005,6.04064e-005,2.3012e-005,0.000108074,0.00487155,0.00038504,0.000113005,1.23278e-005,0.012636
4.27365e-005,5.62971e-005,2.09573e-005,8.95823e-005,0.00447912,0.000340659,8.25965e-005,1.1506e-005,0.0120242
4.02709e-005,5.38316e-005,2.42448e-005,9.41025e-005,0.00424119,0.000322989,7.84873e-005,1.1506e-005,0.0117719
3.90382e-005,5.1366e-005,1.93136e-005,0.000105609,0.00401764,0.000311073,8.21856e-005,1.1506e-005,0.011492
3.82163e-005,4.60239e-005,1.80808e-005,8.95823e-005,0.00381218,0.000309429,7.31452e-005,9.86227e-006,0.0105415
3.57507e-005,4.68458e-005,1.68481e-005,8.38293e-005,0.00359274,0.000284773,6.8625e-005,9.04042e-006,0.00970448
3.36961e-005,4.52021e-005,1.68481e-005,7.35561e-005,0.00343536,0.000271213,6.49266e-005,9.04042e-006,0.00937573
3.28742e-005,4.35584e-005,1.60262e-005,7.06796e-005,0.00332687,0.000270391,6.45157e-005,9.04042e-006,0.00896316
9.78009e-005,4.68458e-005,1.56153e-005,7.76654e-005,0.00321264,0.000252721,5.99955e-005,8.21856e-006,0.00864757
3.16415e-005,4.39693e-005,1.52043e-005,7.64326e-005,0.00329482,0.00024368,5.7119e-005,8.62949e-006,0.00835006
2.99977e-005,4.76677e-005,1.52043e-005,7.27343e-005,0.00301498,0.000235873,5.54753e-005,7.80763e-006,0.00812076
2.91759e-005,3.94491e-005,1.39716e-005,6.73922e-005,0.00292211,0.0002256,5.38316e-005,7.3967e-006,0.00778626
9.90337e-005,6.04064e-005,1.39716e-005,6.49266e-005,0.00281362,0.000221079,5.21879e-005,6.98578e-006,0.00758696
2.75322e-005,4.15037e-005,1.35606e-005,6.36938e-005,0.00272733,0.000214504,5.09551e-005,7.3967e-006,0.00740985
2.79431e-005,4.06819e-005,1.35606e-005,7.23233e-005,0.00281445,0.000219847,5.25988e-005,7.80763e-006,0.00754464
2.91759e-005,4.39693e-005,1.68481e-005,6.36938e-005,0.00281609,0.000218203,5.21879e-005,7.80763e-006,0.00749574
3.12305e-005,4.39693e-005,1.47934e-005,6.8625e-005,0.00283006,0.000218614,5.17769e-005,7.3967e-006,0.0075356
2.95868e-005,4.19147e-005,1.43825e-005,6.49266e-005,0.00280705,0.000217381,5.21879e-005,7.80763e-006,0.00770326
3.08196e-005,5.21879e-005,1.56153e-005,8.13638e-005,0.00300101,0.000232585,5.50644e-005,8.21856e-006,0.00802378
3.24633e-005,4.52021e-005,1.47934e-005,6.2872e-005,0.00289293,0.000224367,5.34206e-005,7.80763e-006,0.00778996
2.95868e-005,4.02709e-005,1.43825e-005,7.23233e-005,0.00287896,0.00022601,5.34206e-005,7.80763e-006,0.00779531
9.739e-005,5.42425e-005,1.43825e-005,6.73922e-005,0.00288266,0.000242448,5.42425e-005,7.80763e-006,0.0078853
0.000108074,4.52021e-005,1.47934e-005,6.04064e-005,0.00288061,0.000242858,5.50644e-005,7.80763e-006,0.00779284
9.90337e-005,5.54753e-005,1.52043e-005,6.49266e-005,0.00286869,0.000235462,5.34206e-005,7.80763e-006,0.0077123
4.19147e-005,5.01332e-005,1.47934e-005,7.02687e-005,0.00287855,0.000256008,5.7119e-005,8.21856e-006,0.00923643
3.04087e-005,5.75299e-005,1.47934e-005,6.2872e-005,0.00286581,0.000266692,6.65703e-005,9.86227e-006,0.00821199
3.12305e-005,4.23256e-005,1.52043e-005,7.51998e-005,0.00294512,0.000250666,5.75299e-005,8.62949e-006,0.008265
0.000100677,0.000124511,4.84895e-005,0.000247379,0.00993871,0.000798844,0.000184096,2.54775e-005,0.0247247
7.56108e-005,9.32807e-005,3.61617e-005,0.000202588,0.00799913,0.000596257,0.000136839,1.97245e-005,0.0199477
6.45157e-005,7.93091e-005,3.65726e-005,0.00017259,0.00666977,0.000483251,0.000118347,1.7259e-005,0.016996
5.34206e-005,7.23233e-005,2.67103e-005,0.000145469,0.00594818,0.000452843,0.000112594,1.43825e-005,0.0152269
4.76677e-005,6.12283e-005,2.38338e-005,0.000118347,0.00524919,0.000430653,0.00010643,1.35606e-005,0.0138536
4.47912e-005,6.12283e-005,2.3012e-005,0.000108896,0.00494059,0.000402709,8.67058e-005,1.27388e-005,0.0131772
4.10928e-005,5.50644e-005,2.05464e-005,9.82118e-005,0.00447829,0.000403531,8.30075e-005,1.19169e-005,0.0123882
4.10928e-005,5.21879e-005,2.01355e-005,0.000101088,0.00434104,0.00038093,7.84873e-005,1.1506e-005,0.0117057
3.90382e-005,5.25988e-005,1.89027e-005,9.61572e-005,0.00405997,0.000363671,7.4378e-005,1.06841e-005,0.0109956
3.69835e-005,5.09551e-005,1.84918e-005,9.04042e-005,0.00382081,0.000333674,6.82141e-005,9.86227e-006,0.0106389
3.49289e-005,4.80786e-005,2.58885e-005,8.5884e-005,0.00360713,0.00030532,6.57485e-005,9.45135e-006,0.0101129
3.32852e-005,4.43802e-005,1.64371e-005,7.64326e-005,0.0034633,0.000277787,6.2872e-005,9.04042e-006,0.00969092
3.24633e-005,4.35584e-005,1.60262e-005,7.972e-005,0.00330016,0.000267103,6.08174e-005,8.62949e-006,0.00931985
3.12305e-005,4.27365e-005,1.60262e-005,6.90359e-005,0.00319949,0.000258474,5.87627e-005,8.21856e-006,0.00903097
0.000100677,4.31474e-005,1.47934e-005,7.19124e-005,0.00309306,0.000249022,5.67081e-005,7.80763e-006,0.00870017
9.86227e-005,4.35584e-005,1.64371e-005,6.32829e-005,0.00300101,0.000241626,5.46534e-005,7.80763e-006,0.00843265
9.90337e-005,5.21879e-005,1.43825e-005,6.57485e-005,0.00289869,0.00024779,5.34206e-005,7.80763e-006,0.0082313
9.6979e-005,5.50644e-005,1.39716e-005,7.15015e-005,0.00278691,0.000251899,5.1366e-005,7.3967e-006,0.00806364
9.90337e-005,7.19124e-005,1.39716e-005,6.65703e-005,0.00269651,0.00024368,4.97223e-005,7.3967e-006,0.00775873
9.739e-005,0.000126155,4.89004e-005,0.000250255,0.00999541,0.000892125,0.000185739,2.58885e-005,0.0252363
7.27343e-005,9.53353e-005,3.57507e-005,0.000200122,0.00779037,0.000659129,0.000158618,2.71213e-005,0.0203126
6.16392e-005,7.93091e-005,3.12305e-005,0.000159029,0.00653745,0.000597489,0.000117525,1.64371e-005,0.017524
5.62971e-005,7.06796e-005,2.75322e-005,0.000139716,0.0057645,0.000506263,0.000103143,1.43825e-005,0.0154069
5.05441e-005,6.61594e-005,2.38338e-005,0.000124511,0.00522988,0.000467636,9.65681e-005,1.27388e-005,0.0141092
4.5613e-005,5.87627e-005,2.2601e-005,0.000117936,0.00474951,0.000440104,0.00010191,1.7259e-005,0.0130864
