scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.91761e-005,4.43805e-005,2.30121e-005,0.000177933,0.000117937,0.00198069,4.93117e-005,0.000174646,0.000674337,0.00918882
2.01356e-005,3.94494e-005,0.000111773,4.43805e-005,2.05465e-005,0.00197822,5.83522e-005,0.000143004,0.000668584,0.0092932
2.09575e-005,3.78056e-005,5.67084e-005,4.31477e-005,1.06842e-005,0.00192028,4.7668e-005,0.000130676,0.000694884,0.00860653
7.68441e-005,8.67064e-005,5.67084e-005,4.43805e-005,1.10951e-005,0.00199795,4.7668e-005,0.00013232,0.000655435,0.00862996
6.78036e-005,4.35587e-005,5.58866e-005,4.27368e-005,1.02733e-005,0.00189727,4.68461e-005,0.000129032,0.000688309,0.00871995
7.76659e-005,8.75282e-005,6.57489e-005,4.23259e-005,1.02733e-005,0.00191247,4.7668e-005,0.000131087,0.000673926,0.00843887
7.84878e-005,8.8761e-005,6.49271e-005,4.31477e-005,1.02733e-005,0.00204233,5.05445e-005,0.000139306,0.000696117,0.00872653
7.56113e-005,9.82125e-005,7.43785e-005,7.27347e-005,1.06842e-005,0.00194535,4.7668e-005,0.00013232,0.000823505,0.0084586
7.43785e-005,8.9172e-005,5.58866e-005,7.56113e-005,1.06842e-005,0.00210807,4.7668e-005,0.000132731,0.000668173,0.00844011
7.64331e-005,9.32813e-005,6.32833e-005,6.90364e-005,1.06842e-005,0.00212821,4.64352e-005,0.00012821,0.000656667,0.00864763
7.64331e-005,7.76659e-005,6.65708e-005,7.02692e-005,1.10951e-005,0.00214752,4.93117e-005,0.00014999,0.000685022,0.00877995
3.16417e-005,4.89008e-005,5.67084e-005,6.78036e-005,1.06842e-005,0.00196795,4.80789e-005,0.000134374,0.000687076,0.00848942
7.43785e-005,9.04048e-005,6.04068e-005,7.23238e-005,1.10951e-005,0.00202835,5.09554e-005,0.000147524,0.000707212,0.008669
2.05465e-005,4.60242e-005,5.79412e-005,7.80768e-005,1.15061e-005,0.00198069,5.09554e-005,0.000146702,0.000705979,0.00853996
7.76659e-005,8.38299e-005,5.99959e-005,7.35566e-005,1.15061e-005,0.00193795,4.64352e-005,0.000136018,0.000660366,0.00861023
7.88987e-005,9.86234e-005,6.08178e-005,7.93096e-005,1.15061e-005,0.00200082,4.97226e-005,0.00014588,0.000677625,0.00886542
2.05465e-005,4.35587e-005,6.04068e-005,6.86254e-005,1.10951e-005,0.00204808,5.17773e-005,0.000154099,0.000701048,0.00916869
2.13684e-005,4.35587e-005,6.04068e-005,7.35566e-005,1.15061e-005,0.00200657,4.80789e-005,0.000145059,0.000689131,0.00921677
2.26012e-005,4.47915e-005,5.9174e-005,7.19129e-005,1.10951e-005,0.00205178,5.17773e-005,0.000157797,0.000703924,0.00978385
2.21903e-005,4.19149e-005,6.36943e-005,7.35566e-005,1.23279e-005,0.00213931,5.25991e-005,0.000158619,0.000711321,0.00964865
2.21903e-005,4.19149e-005,6.12287e-005,7.64331e-005,1.15061e-005,0.00205096,5.05445e-005,0.000154921,0.000682967,0.00944483
2.01356e-005,4.23259e-005,5.9174e-005,6.16396e-005,1.15061e-005,0.00205013,5.09554e-005,0.00016766,0.000686254,0.0111901
2.05465e-005,4.10931e-005,5.9585e-005,7.60222e-005,1.10951e-005,0.00205137,5.09554e-005,0.000159852,0.000679269,0.00932073
2.13684e-005,3.86275e-005,6.32833e-005,7.64331e-005,1.15061e-005,0.00204315,5.05445e-005,0.000158619,0.000700226,0.00904171
2.09575e-005,4.60242e-005,5.83522e-005,7.06801e-005,1.10951e-005,0.00197082,4.93117e-005,0.000154921,0.000691596,0.00858188
7.88987e-005,7.68441e-005,5.9585e-005,7.1091e-005,1.1917e-005,0.00199384,4.68461e-005,0.000145469,0.000664886,0.00859955
7.93096e-005,7.88987e-005,5.9585e-005,5.99959e-005,1.15061e-005,0.00196178,4.7668e-005,0.000149168,0.000652558,0.0089472
7.39675e-005,9.65687e-005,6.41052e-005,7.52003e-005,1.10951e-005,0.00186563,4.68461e-005,0.00014588,0.000654202,0.00905774
