scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.30121e-005,3.78056e-005,2.46558e-005,0.000101911,0.0014699,0.00223834,5.46538e-005,0.000257243,0.000826793,0.0102544
2.30121e-005,4.60242e-005,0.000303267,4.97226e-005,0.000188617,0.00233861,5.62975e-005,0.000153277,0.000855969,0.00992028
2.3834e-005,4.10931e-005,6.36943e-005,4.93117e-005,1.23279e-005,0.00235956,5.62975e-005,0.000153688,0.000858023,0.00997247
2.46558e-005,4.39696e-005,6.5338e-005,5.09554e-005,1.27389e-005,0.00237066,5.79412e-005,0.000158208,0.000885556,0.0108408
2.3834e-005,4.19149e-005,6.36943e-005,6.41052e-005,1.23279e-005,0.00231929,5.58866e-005,0.000152455,0.000852681,0.00960181
2.3834e-005,5.62975e-005,6.24615e-005,6.12287e-005,1.23279e-005,0.00224163,5.42429e-005,0.000147524,0.000813643,0.00953195
2.30121e-005,4.10931e-005,6.28724e-005,6.82145e-005,1.1917e-005,0.00223916,5.46538e-005,0.000149579,0.000778303,0.00976865
2.3834e-005,4.23259e-005,6.41052e-005,7.27347e-005,1.35607e-005,0.00236778,5.62975e-005,0.000156154,0.000800082,0.00976413
2.46558e-005,4.06821e-005,6.24615e-005,7.1091e-005,1.23279e-005,0.0022519,5.42429e-005,0.000149168,0.000778303,0.0100653
2.42449e-005,4.31477e-005,6.57489e-005,7.60222e-005,1.27389e-005,0.00238874,5.83522e-005,0.000164372,0.000828436,0.010427
2.42449e-005,5.13663e-005,6.32833e-005,7.56113e-005,1.27389e-005,0.00235217,5.58866e-005,0.000156154,0.000770495,0.0100214
2.34231e-005,4.06821e-005,6.28724e-005,6.86254e-005,1.1917e-005,0.00224985,5.54757e-005,0.000158208,0.000780358,0.0109003
2.26012e-005,4.35587e-005,6.36943e-005,6.98582e-005,1.27389e-005,0.00231477,5.58866e-005,0.000158619,0.000797617,0.00992891
