scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.26012e-005,3.534e-005,2.42449e-005,9.90343e-005,0.00143538,0.00207643,5.13663e-005,0.000238751,0.000714609,0.00964619
2.17793e-005,4.31477e-005,0.000276967,4.60242e-005,0.000181631,0.00207191,5.17773e-005,0.000141771,0.000725704,0.00975098
2.3834e-005,5.50647e-005,6.45161e-005,5.05445e-005,1.1917e-005,0.00229094,5.67084e-005,0.00016314,0.000808301,0.0114629
2.79433e-005,5.99959e-005,7.39675e-005,5.62975e-005,1.39716e-005,0.00262503,6.5338e-005,0.000177522,0.000988699,0.0116577
2.62996e-005,4.68461e-005,6.78036e-005,7.43785e-005,1.31498e-005,0.0024286,6.04068e-005,0.000183686,0.000825971,0.0106871
2.50668e-005,4.52024e-005,6.78036e-005,8.46517e-005,1.31498e-005,0.0024212,5.9585e-005,0.000168893,0.000772139,0.0106098
2.46558e-005,0.000109719,7.15019e-005,8.17752e-005,1.31498e-005,0.00243559,6.04068e-005,0.000173002,0.000802548,0.0102708
2.58886e-005,4.60242e-005,6.94473e-005,8.3008e-005,1.39716e-005,0.00259174,7.31457e-005,0.000179166,0.000845695,0.01054
2.54777e-005,4.31477e-005,6.49271e-005,7.31457e-005,1.27389e-005,0.00243846,5.9174e-005,0.000163961,0.000811999,0.0102655
2.3834e-005,4.23259e-005,6.24615e-005,7.47894e-005,1.23279e-005,0.00217752,5.46538e-005,0.000152044,0.000769673,0.0100247
2.46558e-005,4.68461e-005,6.5338e-005,6.36943e-005,1.27389e-005,0.00231847,7.52003e-005,0.000159441,0.00079474,0.00995932
2.87652e-005,0.000144648,7.39675e-005,7.23238e-005,1.31498e-005,0.00233203,5.83522e-005,0.000173002,0.00082556,0.0105535
2.3834e-005,4.39696e-005,6.61599e-005,7.02692e-005,1.27389e-005,0.00234929,5.71194e-005,0.000163961,0.000811999,0.0102392
2.58886e-005,4.31477e-005,7.47894e-005,7.1091e-005,1.27389e-005,0.002406,5.9585e-005,0.00018122,0.000853914,0.0105042
2.3834e-005,0.000149168,6.57489e-005,7.39675e-005,1.27389e-005,0.00241751,5.79412e-005,0.000171769,0.000864598,0.0108527
2.58886e-005,4.43805e-005,6.61599e-005,7.64331e-005,1.31498e-005,0.00234231,5.83522e-005,0.000172591,0.000834189,0.0105827
4.06821e-005,4.23259e-005,6.28724e-005,7.06801e-005,1.1917e-005,0.00217958,5.46538e-005,0.000164783,0.000787754,0.0100949
2.46558e-005,4.47915e-005,6.78036e-005,7.15019e-005,1.35607e-005,0.00244339,6.08178e-005,0.000186152,0.000902815,0.0133433
2.58886e-005,4.39696e-005,6.61599e-005,7.60222e-005,1.27389e-005,0.00228971,6.41052e-005,0.000174646,0.000835011,0.0107134
2.54777e-005,4.60242e-005,0.000904459,6.98582e-005,1.31498e-005,0.00244956,6.45161e-005,0.00019848,0.000878159,0.0115854
2.75324e-005,4.7257e-005,0.000350524,7.52003e-005,1.35607e-005,0.00256215,6.32833e-005,0.000221492,0.00094021,0.0123933
2.67105e-005,4.68461e-005,7.68441e-005,8.83501e-005,1.35607e-005,0.00255229,6.36943e-005,0.000227656,0.000892131,0.0119306
2.50668e-005,5.17773e-005,7.1091e-005,7.84878e-005,1.27389e-005,0.00240518,5.79412e-005,0.000203822,0.000834189,0.0109858
2.46558e-005,4.31477e-005,7.1091e-005,7.31457e-005,1.31498e-005,0.00235011,5.79412e-005,0.000202178,0.000822272,0.0110935
