scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
3.36963e-005,0.000173824,0.000324635,0.00122334,1.72591e-005,0.0038007,0.000117115,0.000811588,0.00386768,0.0342153
4.80789e-005,0.00019437,0.000330388,0.00145264,2.67105e-005,0.00360838,0.000125334,0.000935278,0.00353606,0.0311087
3.24635e-005,0.00014999,0.000244915,0.00150031,1.68482e-005,0.00355291,0.00014999,0.00086542,0.00345264,0.0381019
4.06821e-005,0.000185741,0.000263818,0.00149702,2.09575e-005,0.00444216,0.000129032,0.00103513,0.00383645,0.0389957
3.28745e-005,0.000160263,0.000221081,0.00126731,1.767e-005,0.00387878,0.000175056,0.000992398,0.00385659,0.0355685
4.60242e-005,0.00023382,0.000332443,0.00120115,1.84919e-005,0.00386439,0.000128621,0.000976782,0.00414506,0.0399511
5.25991e-005,0.000262174,0.00037107,0.0015677,1.93137e-005,0.00385289,0.000114239,0.000917197,0.00343949,0.0340641
3.20526e-005,0.000189028,0.000292994,0.00112965,2.62996e-005,0.00352537,0.000182453,0.0008609,0.00335936,0.035234
3.20526e-005,0.000190672,0.000210807,0.00112965,1.72591e-005,0.0034284,0.000117937,0.000822272,0.00353894,0.0299741
6.45161e-005,0.000302445,0.000309431,0.00114362,1.8081e-005,0.00374646,0.000145059,0.00104787,0.0030939,0.0322942
3.24635e-005,0.000177933,0.000186152,0.00107089,1.68482e-005,0.00345346,0.000130265,0.000791042,0.00293322,0.0349677
3.65728e-005,0.000211629,0.000254777,0.00131087,2.01356e-005,0.00414424,0.000215328,0.000974728,0.00344607,0.0350832
5.05445e-005,0.000304089,0.000226423,0.00113746,2.79433e-005,0.00376618,0.000133553,0.000997329,0.00314732,0.035264
4.89008e-005,0.000225601,0.000218615,0.000935689,1.72591e-005,0.00352907,0.000127799,0.00105938,0.00290199,0.0317452
4.64352e-005,0.000221492,0.000236285,0.00128991,2.9587e-005,0.0037744,0.000149579,0.00110417,0.00518964,0.0354132
