scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.3834e-005,3.65728e-005,2.46558e-005,0.000102322,0.00147113,0.00216643,5.42429e-005,0.000253544,0.000747072,0.010021
2.26012e-005,3.534e-005,0.000284364,4.68461e-005,0.000179577,0.00215081,5.25991e-005,0.000144237,0.000727758,0.00947319
2.42449e-005,3.61619e-005,6.41052e-005,5.01336e-005,1.1917e-005,0.00223505,5.62975e-005,0.00015451,0.000775837,0.00978632
2.42449e-005,3.69838e-005,6.36943e-005,4.97226e-005,1.23279e-005,0.00221985,5.58866e-005,0.000151633,0.000776659,0.00960879
2.3834e-005,3.82166e-005,6.41052e-005,6.61599e-005,1.23279e-005,0.00215903,5.38319e-005,0.000147113,0.000751592,0.00955578
2.50668e-005,4.23259e-005,6.12287e-005,6.28724e-005,1.1917e-005,0.00217382,5.42429e-005,0.000147113,0.000767619,0.00948346
2.34231e-005,4.27368e-005,6.20505e-005,6.61599e-005,1.1917e-005,0.00216684,5.38319e-005,0.000147524,0.000770084,0.00934457
2.34231e-005,4.19149e-005,6.04068e-005,6.94473e-005,1.15061e-005,0.00210191,5.21882e-005,0.000142593,0.000750771,0.00940538
2.34231e-005,4.1504e-005,5.9174e-005,6.61599e-005,1.15061e-005,0.00203493,5.09554e-005,0.000143415,0.000745017,0.0089698
2.26012e-005,3.78056e-005,5.9174e-005,6.32833e-005,1.10951e-005,0.00203493,5.05445e-005,0.000143415,0.000722416,0.00913992
2.34231e-005,4.02712e-005,5.83522e-005,7.06801e-005,1.15061e-005,0.00204438,5.21882e-005,0.000148757,0.000736799,0.00908239
2.3834e-005,4.19149e-005,6.08178e-005,6.65708e-005,1.1917e-005,0.00210191,5.21882e-005,0.000151633,0.00075036,0.0120107
2.50668e-005,4.27368e-005,6.32833e-005,6.69817e-005,1.23279e-005,0.0022293,5.50647e-005,0.00016355,0.000776659,0.00971933
2.9587e-005,4.52024e-005,6.49271e-005,6.78036e-005,1.23279e-005,0.00213931,5.25991e-005,0.00015451,0.000743785,0.00958044
3.36963e-005,5.75303e-005,6.78036e-005,6.86254e-005,1.15061e-005,0.00209698,5.3421e-005,0.000158208,0.000767619,0.0113511
2.3834e-005,3.98603e-005,5.9174e-005,6.49271e-005,1.10951e-005,0.00205548,5.21882e-005,0.000157797,0.000800082,0.010323
2.50668e-005,4.23259e-005,6.04068e-005,6.61599e-005,1.1917e-005,0.00206945,5.09554e-005,0.000152866,0.000742963,0.00923978
2.46558e-005,3.90384e-005,5.87631e-005,6.32833e-005,1.1917e-005,0.00204109,5.09554e-005,0.00015451,0.000736388,0.00979495
2.46558e-005,4.10931e-005,6.20505e-005,6.57489e-005,1.23279e-005,0.00216602,5.3421e-005,0.000164372,0.000782001,0.0100296
2.34231e-005,4.1504e-005,5.9585e-005,7.39675e-005,1.15061e-005,0.00212903,5.75303e-005,0.000161907,0.000767619,0.00949373
2.34231e-005,4.23259e-005,6.12287e-005,6.49271e-005,1.23279e-005,0.00210314,5.30101e-005,0.000166016,0.000773783,0.00969879
2.3834e-005,3.49291e-005,0.000805013,7.1091e-005,1.1917e-005,0.00219971,5.38319e-005,0.000168071,0.000776248,0.0101253
2.42449e-005,3.73947e-005,0.00032217,6.49271e-005,1.35607e-005,0.00230039,5.75303e-005,0.00019889,0.000827615,0.0105922
2.3834e-005,3.98603e-005,6.82145e-005,6.86254e-005,1.23279e-005,0.00216191,5.46538e-005,0.000190261,0.00079022,0.0103041
2.21903e-005,3.41073e-005,6.65708e-005,6.61599e-005,1.1917e-005,0.00219519,5.46538e-005,0.000192316,0.000791453,0.0103793
2.46558e-005,3.534e-005,6.69817e-005,6.69817e-005,1.1917e-005,0.0021693,5.54757e-005,0.000197658,0.000777892,0.0103423
2.3834e-005,3.5751e-005,6.73926e-005,6.5338e-005,1.23279e-005,0.00216355,5.3421e-005,0.000189439,0.000782412,0.0105478
2.42449e-005,0.000231765,7.06801e-005,0.000363674,1.27389e-005,0.00227204,5.42429e-005,0.000189028,0.00135977,0.0107417
2.46558e-005,3.5751e-005,6.82145e-005,8.83501e-005,1.23279e-005,0.00222971,5.58866e-005,0.000196014,0.00147031,0.0111646
2.42449e-005,3.5751e-005,6.94473e-005,9.82125e-005,1.23279e-005,0.00217711,5.38319e-005,0.000186152,0.0015262,0.0109045
2.26012e-005,3.5751e-005,6.94473e-005,8.25971e-005,1.1917e-005,0.00216725,5.42429e-005,0.000184097,0.00150853,0.0109357
2.3834e-005,0.000118759,6.82145e-005,9.28704e-005,1.23279e-005,0.00222149,5.99959e-005,0.00018533,0.00161044,0.0109423
2.30121e-005,3.82166e-005,6.57489e-005,8.8761e-005,1.15061e-005,0.00210273,5.79412e-005,0.000177522,0.00153565,0.0115677
