scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
2.13684e-005,3.98603e-005,3.45182e-005,0.000124512,0.00134785,0.00202959,4.93117e-005,0.000196425,0.000717485,0.0096166
2.17793e-005,4.06821e-005,0.000275324,4.39696e-005,0.000192316,0.00201438,5.09554e-005,0.000139306,0.000739675,0.00926813
2.21903e-005,3.98603e-005,6.04068e-005,4.68461e-005,1.15061e-005,0.00210972,5.25991e-005,0.000144237,0.000765564,0.00958044
2.21903e-005,4.1504e-005,5.9585e-005,4.56133e-005,1.15061e-005,0.00202794,5.09554e-005,0.000139716,0.000739675,0.0093006
2.26012e-005,3.94494e-005,5.9585e-005,4.56133e-005,1.15061e-005,0.00203822,5.09554e-005,0.000139306,0.0010039,0.00934703
2.13684e-005,4.02712e-005,5.9585e-005,8.17752e-005,1.23279e-005,0.00204561,5.09554e-005,0.000140949,0.000788576,0.0103842
2.42449e-005,4.1504e-005,6.45161e-005,7.56113e-005,1.27389e-005,0.00250257,5.67084e-005,0.000155332,0.000834189,0.0100144
2.30121e-005,4.35587e-005,6.08178e-005,7.23238e-005,1.1917e-005,0.00208753,5.21882e-005,0.000146291,0.000782412,0.00937991
2.21903e-005,3.94494e-005,5.87631e-005,6.24615e-005,1.15061e-005,0.00205054,5.13663e-005,0.000143415,0.000756934,0.00960099
2.34231e-005,4.23259e-005,6.12287e-005,6.69817e-005,1.15061e-005,0.00209123,5.30101e-005,0.000149168,0.000777481,0.00971276
2.30121e-005,4.43805e-005,6.24615e-005,6.86254e-005,1.1917e-005,0.00221862,6.41052e-005,0.000160674,0.000928704,0.0103559
2.42449e-005,4.31477e-005,6.41052e-005,6.65708e-005,1.23279e-005,0.0024964,5.62975e-005,0.00016314,0.000832546,0.0111181
2.3834e-005,0.000615574,6.04068e-005,6.65708e-005,1.10951e-005,0.00210068,5.30101e-005,0.000156154,0.000765564,0.00957222
2.17793e-005,4.02712e-005,5.87631e-005,6.28724e-005,1.15061e-005,0.00203329,5.09554e-005,0.000152866,0.000744607,0.00981303
2.46558e-005,4.27368e-005,6.16396e-005,6.82145e-005,1.1917e-005,0.00242614,5.46538e-005,0.00016766,0.000775837,0.0131329
2.9587e-005,0.000151223,6.86254e-005,7.88987e-005,1.31498e-005,0.00251859,6.36943e-005,0.000196425,0.000971851,0.0123809
2.79433e-005,4.7257e-005,7.06801e-005,7.80768e-005,1.35607e-005,0.00249188,6.20505e-005,0.00018985,0.000885556,0.0113109
2.54777e-005,4.43805e-005,6.65708e-005,7.31457e-005,1.23279e-005,0.00247504,5.79412e-005,0.000190261,0.000806657,0.011052
2.30121e-005,4.27368e-005,6.24615e-005,5.83522e-005,1.23279e-005,0.00216108,5.42429e-005,0.000166427,0.000758989,0.00999343
2.21903e-005,4.02712e-005,6.04068e-005,7.23238e-005,1.1917e-005,0.00211136,5.25991e-005,0.00016355,0.0007331,0.0100649
2.26012e-005,3.98603e-005,0.000783645,6.36943e-005,1.10951e-005,0.00203863,5.09554e-005,0.000159852,0.000700637,0.00977276
2.26012e-005,3.86275e-005,0.000392439,6.98582e-005,1.15061e-005,0.00234559,5.30101e-005,0.000188617,0.00072858,0.01042
2.34231e-005,3.94494e-005,6.73926e-005,6.65708e-005,1.1917e-005,0.00208054,5.13663e-005,0.00018533,0.000694473,0.00999671
2.17793e-005,4.23259e-005,6.5338e-005,6.16396e-005,1.15061e-005,0.0020263,5.09554e-005,0.000190672,0.000690364,0.0103181
2.42449e-005,4.43805e-005,7.31457e-005,7.15019e-005,1.27389e-005,0.00231888,5.79412e-005,0.000208342,0.00105732,0.0109295
2.3834e-005,4.06821e-005,6.98582e-005,8.71173e-005,1.15061e-005,0.00249969,6.49271e-005,0.000201767,0.000722005,0.0103234
2.17793e-005,3.94494e-005,6.57489e-005,6.45161e-005,1.15061e-005,0.00203534,5.13663e-005,0.000182453,0.000693651,0.00967208
2.21903e-005,5.67084e-005,8.17752e-005,6.28724e-005,1.10951e-005,0.00205013,5.25991e-005,0.00018081,0.000670228,0.00982946
2.26012e-005,4.02712e-005,6.49271e-005,7.52003e-005,1.1917e-005,0.00203822,5.09554e-005,0.000177933,0.000705568,0.0100933
2.26012e-005,4.10931e-005,6.86254e-005,6.5338e-005,1.15061e-005,0.00210232,5.30101e-005,0.000185741,0.00100226,0.00988987
2.13684e-005,3.98603e-005,6.5338e-005,6.5338e-005,1.15061e-005,0.00202794,5.17773e-005,0.000182042,0.000754058,0.00953729
2.3834e-005,4.23259e-005,6.90364e-005,7.15019e-005,2.01356e-005,0.00241915,5.42429e-005,0.000192727,0.000777481,0.00998562
2.30121e-005,3.94494e-005,6.5338e-005,6.61599e-005,1.10951e-005,0.00202507,5.09554e-005,0.000173413,0.000739264,0.00956852
2.34231e-005,4.23259e-005,6.78036e-005,6.78036e-005,1.23279e-005,0.00212081,5.25991e-005,0.000183275,0.000761866,0.00977851
2.30121e-005,3.94494e-005,6.5338e-005,6.57489e-005,1.15061e-005,0.00203082,5.09554e-005,0.000175878,0.000714609,0.0100592
2.26012e-005,4.02712e-005,6.78036e-005,6.41052e-005,1.15061e-005,0.00209986,5.25991e-005,0.000176289,0.000898706,0.00993754
2.54777e-005,4.64352e-005,7.68441e-005,7.02692e-005,1.23279e-005,0.00207602,5.13663e-005,0.000172591,0.000737621,0.00942798
2.54777e-005,4.43805e-005,7.39675e-005,6.28724e-005,1.27389e-005,0.00233368,6.04068e-005,0.000202178,0.000862133,0.0114876
2.34231e-005,4.19149e-005,7.43785e-005,0.000152455,1.31498e-005,0.00231354,5.79412e-005,0.000193137,0.000877748,0.0107664
2.58886e-005,3.90384e-005,0.000346004,7.31457e-005,1.23279e-005,0.00224204,5.46538e-005,0.000183275,0.000797206,0.0100883
2.30121e-005,4.10931e-005,0.000676392,5.9585e-005,1.15061e-005,0.00203123,5.09554e-005,0.000170947,0.000755702,0.00972057
2.30121e-005,4.23259e-005,0.000195603,7.76659e-005,1.15061e-005,0.00211506,5.30101e-005,0.000196836,0.000789809,0.0106226
2.21903e-005,4.06821e-005,7.19129e-005,6.86254e-005,1.1917e-005,0.00234888,5.25991e-005,0.000196014,0.000797206,0.0102885
6.28724e-005,5.01336e-005,7.39675e-005,6.73926e-005,1.1917e-005,0.00238093,5.3421e-005,0.000199301,0.00082556,0.010309
2.30121e-005,4.1504e-005,7.19129e-005,6.41052e-005,1.15061e-005,0.00211218,5.25991e-005,0.000196014,0.000786932,0.0104364
2.09575e-005,4.7668e-005,7.1091e-005,0.00014136,1.1917e-005,0.00215287,5.50647e-005,0.000213684,0.000798849,0.0103008
2.30121e-005,4.23259e-005,7.64331e-005,7.06801e-005,1.1917e-005,0.00216684,5.42429e-005,0.000203822,0.000951716,0.0107409
2.17793e-005,0.000301212,7.19129e-005,6.57489e-005,1.1917e-005,0.00209821,5.21882e-005,0.000207109,0.000769673,0.0101533
2.26012e-005,3.86275e-005,7.15019e-005,6.90364e-005,1.1917e-005,0.00210931,5.25991e-005,0.000287241,0.000775837,0.0104019
2.3834e-005,4.10931e-005,7.43785e-005,6.5338e-005,1.15061e-005,0.00209821,5.30101e-005,0.000204233,0.00079022,0.0102392
2.67105e-005,4.56133e-005,8.34189e-005,7.39675e-005,1.35607e-005,0.00252969,6.28724e-005,0.00023834,0.000931991,0.0121553
2.54777e-005,5.09554e-005,7.7255e-005,7.06801e-005,1.27389e-005,0.00234148,5.83522e-005,0.000223546,0.00114239,0.0117148
