scene update,player update,enemy update,particles update,game events,scene draw,player draw,enemies draw,particles draw,frame draw
1.97247e-005,3.61619e-005,0.000142182,0.000103965,9.86234e-006,0.00203329,4.39696e-005,0.000525991,0.00126526,0.0134321
2.09575e-005,3.41073e-005,0.000146702,0.000102322,1.27389e-005,0.00208095,5.67084e-005,0.000560921,0.00141977,0.0162967
2.13684e-005,4.06821e-005,0.000159441,0.000105198,1.06842e-005,0.00211383,4.97226e-005,0.000537908,0.00134991,0.0140645
2.01356e-005,3.45182e-005,0.000160674,0.000109308,1.02733e-005,0.00212369,5.01336e-005,0.00053421,0.00142223,0.0143197
3.41073e-005,4.31477e-005,0.000187795,0.000102733,9.86234e-006,0.00216355,5.17773e-005,0.00070187,0.00150031,0.0145354
2.13684e-005,3.98603e-005,0.000152455,0.000104787,1.02733e-005,0.0021204,4.97226e-005,0.000530512,0.0014773,0.014856
1.93137e-005,3.49291e-005,0.000143004,0.000100267,9.86234e-006,0.00209205,4.7257e-005,0.000539963,0.00152455,0.015548
2.09575e-005,3.78056e-005,0.00014999,0.000154099,1.02733e-005,0.00234189,5.09554e-005,0.000563386,0.00154469,0.0162392
1.97247e-005,3.49291e-005,0.000142182,0.000105198,9.86234e-006,0.00207684,4.7668e-005,0.000515307,0.00161249,0.0160214
2.01356e-005,3.534e-005,0.000143415,0.000110129,9.86234e-006,0.00214013,5.17773e-005,0.000682967,0.00162564,0.0158073
2.01356e-005,3.28745e-005,0.000140949,8.9172e-005,1.02733e-005,0.00204191,4.64352e-005,0.000555578,0.00155167,0.0189599
2.21903e-005,3.69838e-005,0.000146291,0.000118759,1.02733e-005,0.0022256,5.71194e-005,0.000633244,0.00178303,0.0211099
2.05465e-005,3.49291e-005,0.000147524,0.000102733,1.06842e-005,0.00214547,5.9585e-005,0.000562975,0.00159523,0.0165482
2.21903e-005,3.86275e-005,0.000152866,0.000113417,1.06842e-005,0.00216067,5.05445e-005,0.000541196,0.00160633,0.0163768
2.05465e-005,3.32854e-005,0.000142593,0.000115882,1.02733e-005,0.00206328,4.80789e-005,0.000511198,0.00150195,0.0161636
2.21903e-005,3.65728e-005,0.000162318,0.000108486,1.10951e-005,0.00216273,5.01336e-005,0.000544072,0.00155044,0.0164212
2.09575e-005,3.36963e-005,0.000139716,0.000108486,9.86234e-006,0.00204438,6.45161e-005,0.000518595,0.00159441,0.0176795
2.46558e-005,5.01336e-005,0.000166016,0.00016766,1.10951e-005,0.00216026,5.09554e-005,0.0005564,0.0015488,0.0165013
2.01356e-005,3.24635e-005,0.000141771,9.53359e-005,9.86234e-006,0.00208753,5.25991e-005,0.00054325,0.00158825,0.0163427
2.13684e-005,3.20526e-005,0.000152866,0.000110951,1.06842e-005,0.00222971,6.49271e-005,0.000518595,0.00148716,0.0165465
2.13684e-005,3.20526e-005,0.000150401,0.000111362,1.06842e-005,0.00215369,5.01336e-005,0.000627491,0.00147442,0.016782
2.09575e-005,3.12307e-005,0.00014999,0.000123279,1.06842e-005,0.00221533,5.05445e-005,0.000547771,0.00150935,0.0160604
2.05465e-005,3.16417e-005,0.000151223,0.000104376,1.02733e-005,0.00217917,4.7668e-005,0.000546127,0.00144031,0.0163579
2.13684e-005,3.04089e-005,0.000196425,0.000105609,1.10951e-005,0.00232751,5.09554e-005,0.000570372,0.00154181,0.0162248
3.12307e-005,4.7257e-005,0.000152866,9.65687e-005,1.02733e-005,0.00208465,4.7668e-005,0.000538319,0.00147113,0.0164196
2.17793e-005,3.16417e-005,0.000150401,0.000102733,1.06842e-005,0.00230779,5.17773e-005,0.000638997,0.00157263,0.0167882
2.09575e-005,3.04089e-005,0.000156976,0.000111773,1.06842e-005,0.00213725,5.01336e-005,0.000562153,0.00150812,0.0166324
2.13684e-005,3.12307e-005,0.000154921,0.00011054,1.10951e-005,0.00228354,4.84898e-005,0.000664064,0.0016129,0.0177444
2.01356e-005,2.91761e-005,0.000152044,0.000115472,1.06842e-005,0.00206945,4.7668e-005,0.000571194,0.00151223,0.016683
2.13684e-005,3.08198e-005,0.000171358,0.000140949,1.06842e-005,0.00245449,5.17773e-005,0.000597904,0.00153894,0.0166587
2.05465e-005,3.16417e-005,0.000147935,9.53359e-005,1.06842e-005,0.00212821,5.09554e-005,0.000549414,0.00147894,0.0166053
2.13684e-005,3.12307e-005,0.000162318,0.000154099,1.64372e-005,0.00220793,5.13663e-005,0.000590508,0.00148428,0.0163275
1.97247e-005,2.9587e-005,0.000142593,0.000102733,9.86234e-006,0.00203986,4.7257e-005,0.000552291,0.00145798,0.0159129
2.87652e-005,0.000164783,0.000157386,0.000101089,1.10951e-005,0.0022445,6.65708e-005,0.000683378,0.00154346,0.0162831
